央视频道,#genre#
四川卫视,http://125.34.18.98:8888/rtp/239.3.1.29:8288,0.2908
兵团卫视,http://125.34.18.98:8888/rtp/239.3.1.144:4120,0.2907
厦门卫视,http://222.129.138.133:4088/rtp/239.3.1.143:4120,0.2903
广东卫视,http://111.193.234.141:8888/rtp/239.3.1.142:8048,0.2902
陕西卫视,http://222.129.36.235:9001/rtp/239.3.1.41:8140,0.2901
三沙卫视,http://125.34.18.98:8888/rtp/239.3.1.155:4120,0.29
兵团卫视,http://222.129.138.133:4088/rtp/239.3.1.144:4120,0.2897
广东卫视,http://1.203.76.226:7788/udp/225.1.8.151:8132,0.2893
陕西卫视,http://111.193.234.141:8888/rtp/239.3.1.41:8140,0.289
云南卫视,http://222.129.36.235:9001/rtp/239.3.1.26:8108,0.2888
广西卫视,http://222.129.36.235:9001/rtp/239.3.1.39:8300,0.2884
浙江卫视,http://114.254.81.86:2222/rtp/239.3.1.137:8036,0.2884
山东卫视,http://222.129.36.235:9001/rtp/239.3.1.209:8052,0.2883
厦门卫视,http://114.254.81.86:2222/rtp/239.3.1.143:4120,0.2881
四川卫视,http://114.249.27.188:6000/rtp/239.3.1.29:8288,0.2881
安徽卫视,http://123.113.237.79:8888/rtp/239.3.1.211:8064,0.288
广西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.39:8300,0.2872
深圳卫视,http://114.254.88.16:2222/rtp/239.3.1.134:8020,0.2872
西藏卫视,http://114.249.27.188:9000/rtp/239.3.1.47:8164,0.2872
甘肃卫视,http://111.193.234.141:8888/rtp/239.3.1.49:8188,0.2869
四川卫视,http://123.118.59.198:8888/rtp/239.3.1.29:8288,0.2868
甘肃卫视,http://114.249.217.126:8888/rtp/239.3.1.49:8188,0.2868
广东卫视,http://111.197.224.161:4022/rtp/239.3.1.142:8048,0.2863
陕西卫视,http://114.254.86.80:2222/rtp/239.3.1.41:8140,0.2863
西藏卫视,http://114.249.27.188:9000/rtp/239.3.1.47:8164,0.2859
陕西卫视,http://111.197.224.161:4022/rtp/239.3.1.41:8140,0.285
广东卫视,http://123.113.237.79:8888/rtp/239.3.1.142:8048,0.2842
海南卫视,http://111.196.185.170:5555/rtp/239.3.1.45:8304,0.2841
四川卫视,http://111.196.185.170:5555/rtp/239.3.1.29:8288,0.2838
西藏卫视,http://111.193.234.141:8888/rtp/239.3.1.47:8164,0.2837
青海卫视,http://111.193.234.141:8888/rtp/239.3.1.44:8184,0.2837
东南卫视,http://111.193.234.141:8888/rtp/239.3.1.156:8148,0.2831
厦门卫视,http://222.129.32.50:58888/rtp/239.3.1.143:4120,0.2827
贵州卫视,http://114.253.218.94:5400/rtp/239.3.1.149:8076,0.2825
内蒙古卫视,http://222.129.32.10:8888/rtp/239.3.1.43:8176,0.2821
南方卫视,http://111.193.234.141:8888/rtp/239.3.1.161:8001,0.2821
西藏卫视,http://111.197.224.161:4022/rtp/239.3.1.47:8164,0.2821
东方卫视,http://114.249.27.188:9000/rtp/239.3.1.136:8032,0.2813
陕西卫视,http://111.193.234.141:8888/rtp/239.3.1.41:8140,0.2811
山西卫视,http://222.129.32.50:58888/rtp/239.3.1.42:8172,0.2804
深圳卫视,http://123.113.237.79:8888/rtp/239.3.1.134:8020,0.2802
重庆卫视,http://wg.mxmy.net:8888/rtp/239.3.1.122:8160,0.2802
山西卫视,http://114.254.88.16:2222/rtp/239.3.1.42:8172,0.2796
南方卫视,http://111.197.224.161:4022/rtp/239.3.1.161:8001,0.2795
河南卫视,http://123.113.237.79:8888/rtp/239.3.1.27:8128,0.2795
青海卫视,http://222.129.32.50:58888/rtp/239.3.1.44:8184,0.2795
北京卫视,http://111.193.234.141:8888/rtp/239.3.1.241:8000,0.2788
新疆卫视,http://123.113.237.79:8888/rtp/239.3.1.48:8160,0.278
广西卫视,http://114.254.219.197:8000/rtp/239.3.1.39:8300,0.2779
河北卫视,http://61.48.28.175:8180/rtp/239.3.1.148:8072,0.2775
南方卫视,http://123.118.59.198:8888/rtp/239.3.1.161:8001,0.2773
宁夏卫视,http://114.249.217.126:8888/rtp/239.3.1.46:8124,0.2751
云南卫视,http://222.129.32.50:58888/rtp/239.3.1.26:8108,0.275
西藏卫视,http://111.193.234.141:8888/rtp/239.3.1.47:8164,0.275
厦门卫视,http://111.193.234.141:8888/rtp/239.3.1.143:4120,0.2747
厦门卫视,http://114.249.27.188:6000/rtp/239.3.1.143:4120,0.274
青海卫视,http://125.34.18.98:8888/rtp/239.3.1.44:8184,0.274
南方卫视,http://123.113.237.79:8888/rtp/239.3.1.161:8001,0.2735
三沙卫视,http://114.254.88.16:2222/rtp/239.3.1.155:4120,0.2734
青海卫视,http://111.193.234.141:8888/rtp/239.3.1.44:8184,0.2717
三沙卫视,http://114.249.217.126:8888/rtp/239.3.1.155:4120,0.2716
北京卫视,http://111.193.234.141:8888/rtp/239.3.1.241:8000,0.2714
浙江卫视,http://114.253.218.94:5400/rtp/239.3.1.137:8036,0.2705
三沙卫视,http://114.249.27.188:9000/rtp/239.3.1.155:4120,0.27
内蒙古卫视,http://222.129.32.10:8888/rtp/239.3.1.43:8176,0.2699
甘肃卫视,http://61.48.28.175:8180/rtp/239.3.1.49:8188,0.2698
广西卫视,http://125.34.18.98:8888/rtp/239.3.1.39:8300,0.2697
河南卫视,http://114.243.107.120:4000/rtp/239.3.1.27:8128,0.2691
贵州卫视,http://123.113.237.79:8888/rtp/239.3.1.149:8076,0.2691
广西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.39:8300,0.2687
青海卫视,http://114.254.88.16:2222/rtp/239.3.1.44:8184,0.2687
深圳卫视,http://123.118.59.198:8888/rtp/239.3.1.134:8020,0.2686
四川卫视,http://114.254.219.197:8000/rtp/239.3.1.29:8288,0.2682
重庆卫视,http://222.129.32.10:8888/rtp/239.3.1.122:8160,0.2681
西藏卫视,http://114.246.183.121:4022/rtp/239.3.1.47:8164,0.2672
河北卫视,http://114.249.27.188:9000/rtp/239.3.1.148:8072,0.2669
广西卫视,http://114.249.217.126:8888/rtp/239.3.1.39:8300,0.2662
三沙卫视,http://wg.mxmy.net:8888/rtp/239.3.1.155:4120,0.2661
东南卫视,http://114.254.81.86:2222/rtp/239.3.1.156:8148,0.2654
河北卫视,http://114.253.218.94:5400/rtp/239.3.1.148:8072,0.2645
河北卫视,http://61.48.28.175:8180/rtp/239.3.1.148:8072,0.2643
内蒙古卫视,http://61.48.28.175:8180/rtp/239.3.1.43:8176,0.2639
河南卫视,http://114.249.217.126:8888/rtp/239.3.1.27:8128,0.2639
海南卫视,http://111.196.185.170:5555/rtp/239.3.1.45:8304,0.2638
北京卫视,http://114.254.86.80:2222/rtp/239.3.1.241:8000,0.2636
河南卫视,http://111.197.224.161:4022/rtp/239.3.1.27:8128,0.2627
东方卫视,http://123.118.59.198:8888/rtp/239.3.1.136:8032,0.2619
三沙卫视,http://123.113.237.79:8888/rtp/239.3.1.155:4120,0.2615
宁夏卫视,http://222.129.32.50:58888/rtp/239.3.1.46:8124,0.261
广西卫视,http://111.193.234.141:8888/rtp/239.3.1.39:8300,0.2609
海南卫视,http://wg.mxmy.net:8888/rtp/239.3.1.45:8304,0.2608
湖北卫视,http://123.118.59.198:8888/rtp/239.3.1.138:8044,0.2604
云南卫视,http://123.118.59.198:8888/rtp/239.3.1.26:8108,0.2596
深圳卫视,http://wg.mxmy.net:8888/rtp/239.3.1.134:8020,0.2595
新疆卫视,http://114.249.217.126:8888/rtp/239.3.1.48:8160,0.259
黑龙江卫视,http://123.113.237.79:8888/rtp/239.3.1.133:8016,0.259
青海卫视,http://wg.mxmy.net:8888/rtp/239.3.1.44:8184,0.2587
云南卫视,http://222.129.32.50:58888/rtp/239.3.1.26:8108,0.2584
重庆卫视,http://114.253.218.94:5400/rtp/239.3.1.122:8160,0.2584
海南卫视,http://111.193.234.141:8888/rtp/239.3.1.45:8304,0.2582
四川卫视,http://111.193.234.141:8888/rtp/239.3.1.29:8288,0.2581
新疆卫视,http://111.193.234.141:8888/rtp/239.3.1.48:8160,0.2581
江苏卫视,http://222.129.36.235:9001/rtp/239.3.1.135:8028,0.2578
新疆卫视,http://125.34.18.98:8888/rtp/239.3.1.48:8160,0.2576
海南卫视,http://123.121.216.27:8180/rtp/239.3.1.45:8304,0.2575
新疆卫视,http://222.129.32.50:58888/rtp/239.3.1.48:8160,0.2573
甘肃卫视,http://114.249.27.188:6000/rtp/239.3.1.49:8188,0.2573
吉林卫视,http://114.254.219.197:8000/rtp/239.3.1.240:8172,0.2572
宁夏卫视,http://123.118.59.198:8888/rtp/239.3.1.46:8124,0.2572
四川卫视,http://111.197.224.161:4022/rtp/239.3.1.29:8288,0.2571
山西卫视,http://111.193.234.141:8888/rtp/239.3.1.42:8172,0.257
陕西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.41:8140,0.2568
山西卫视,http://114.254.219.197:8000/rtp/239.3.1.42:8172,0.2564
甘肃卫视,http://111.193.234.141:8888/rtp/239.3.1.49:8188,0.2564
青海卫视,http://222.129.138.133:4088/rtp/239.3.1.44:8184,0.2564
北京卫视,http://222.129.36.235:9001/rtp/239.3.1.241:8000,0.2563
厦门卫视,http://222.129.32.10:8888/rtp/239.3.1.143:4120,0.256
河南卫视,http://114.254.86.80:2222/rtp/239.3.1.27:8128,0.256
云南卫视,http://222.129.36.235:9001/rtp/239.3.1.26:8108,0.2559
兵团卫视,http://222.129.36.235:9001/rtp/239.3.1.144:4120,0.2557
湖南卫视,http://111.197.224.161:4022/rtp/239.3.1.132:8012,0.2555
四川卫视,http://114.254.81.86:2222/rtp/239.3.1.29:8288,0.2554
四川卫视,http://61.48.28.175:8180/rtp/239.3.1.29:8288,0.2554
甘肃卫视,http://1.203.76.226:7788/udp/225.1.8.162:8188,0.255
陕西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.41:8140,0.2549
陕西卫视,http://114.249.217.126:8888/rtp/239.3.1.41:8140,0.2548
兵团卫视,http://114.249.27.188:6000/rtp/239.3.1.144:4120,0.2547
宁夏卫视,http://114.254.219.197:8000/rtp/239.3.1.46:8124,0.2546
厦门卫视,http://wg.mxmy.net:8888/rtp/239.3.1.143:4120,0.2545
安徽卫视,http://114.253.218.94:5400/rtp/239.3.1.211:8064,0.2545
青海卫视,http://111.196.185.170:5555/rtp/239.3.1.44:8184,0.2544
广东卫视,http://114.249.27.188:6000/rtp/239.3.1.142:8048,0.2543
黑龙江卫视,http://125.34.18.98:8888/rtp/239.3.1.133:8016,0.2541
兵团卫视,http://61.48.28.175:8180/rtp/239.3.1.144:4120,0.2538
青海卫视,http://123.118.59.198:8888/rtp/239.3.1.44:8184,0.2535
厦门卫视,http://111.197.224.161:4022/rtp/239.3.1.143:4120,0.2531
厦门卫视,http://114.254.219.197:8000/rtp/239.3.1.143:4120,0.2531
兵团卫视,http://114.254.219.197:8000/rtp/239.3.1.144:4120,0.2524
兵团卫视,http://111.197.224.161:4022/rtp/239.3.1.144:4120,0.2521
新疆卫视,http://111.197.224.161:4022/rtp/239.3.1.48:8160,0.2501
厦门卫视,http://125.34.18.98:8888/rtp/239.3.1.143:4120,0.25
山西卫视,http://222.129.32.10:8888/rtp/239.3.1.42:8172,0.25
安徽卫视,http://125.34.18.98:8888/rtp/239.3.1.211:8064,0.2494
湖南卫视,http://61.48.28.175:8180/rtp/239.3.1.132:8012,0.2492
云南卫视,http://123.118.59.198:8888/rtp/239.3.1.26:8108,0.249
广西卫视,http://123.118.59.198:8888/rtp/239.3.1.39:8300,0.2488
广西卫视,http://222.129.32.50:58888/rtp/239.3.1.39:8300,0.2477
河南卫视,http://222.129.32.50:58888/rtp/239.3.1.27:8128,0.2477
山西卫视,http://123.118.59.198:8888/rtp/239.3.1.42:8172,0.2476
兵团卫视,http://125.34.18.98:8888/rtp/239.3.1.144:4120,0.2475
江苏卫视,http://114.249.27.188:9000/rtp/239.3.1.135:8028,0.2474
贵州卫视,http://222.129.36.235:9001/rtp/239.3.1.149:8076,0.2471
厦门卫视,http://123.113.237.79:8888/rtp/239.3.1.143:4120,0.247
河南卫视,http://222.129.36.235:9001/rtp/239.3.1.27:8128,0.2469
湖北卫视,http://61.48.28.175:8180/rtp/239.3.1.138:8044,0.2468
云南卫视,http://111.196.185.170:5555/rtp/239.3.1.26:8108,0.2461
北京卫视,http://114.249.27.188:9000/rtp/239.3.1.241:8000,0.246
河北卫视,http://222.129.32.10:8888/rtp/239.3.1.148:8072,0.2457
天津卫视,http://123.113.237.79:8888/rtp/239.3.1.141:1234,0.2455
宁夏卫视,http://114.254.219.197:8000/rtp/239.3.1.46:8124,0.2453
甘肃卫视,http://114.254.219.197:8000/rtp/239.3.1.49:8188,0.2451
四川卫视,http://111.196.185.170:5555/rtp/239.3.1.29:8288,0.2444
辽宁卫视,http://wg.mxmy.net:8888/rtp/239.3.1.210:8056,0.2435
海南卫视,http://123.118.59.198:8888/rtp/239.3.1.45:8304,0.2423
河南卫视,http://114.249.27.188:9000/rtp/239.3.1.27:8128,0.2422
青海卫视,http://114.249.217.126:8888/rtp/239.3.1.44:8184,0.2422
兵团卫视,http://111.193.234.141:8888/rtp/239.3.1.144:4120,0.2419
海南卫视,http://111.193.234.141:8888/rtp/239.3.1.45:8304,0.2416
陕西卫视,http://111.197.224.161:4022/rtp/239.3.1.41:8140,0.2416
内蒙古卫视,http://222.129.36.235:9001/rtp/239.3.1.43:8176,0.2405
厦门卫视,http://114.249.217.126:8888/rtp/239.3.1.143:4120,0.2401
青海卫视,http://114.254.219.197:8000/rtp/239.3.1.44:8184,0.2394
湖北卫视,http://111.197.224.161:4022/rtp/239.3.1.138:8044,0.2392
东方卫视,http://111.196.185.170:5555/rtp/239.3.1.136:8032,0.2391
兵团卫视,http://wg.mxmy.net:8888/rtp/239.3.1.144:4120,0.2391
东南卫视,http://114.254.219.197:8000/rtp/239.3.1.156:8148,0.2388
兵团卫视,http://123.118.59.198:8888/rtp/239.3.1.144:4120,0.2371
安徽卫视,http://wg.mxmy.net:8888/rtp/239.3.1.211:8064,0.2362
湖南卫视,http://222.129.36.235:9001/rtp/239.3.1.132:8012,0.2358
甘肃卫视,http://222.129.36.235:9001/rtp/239.3.1.49:8188,0.2357
天津卫视,http://114.249.27.188:9000/rtp/239.3.1.141:1234,0.2356
河北卫视,http://123.118.59.198:8888/rtp/239.3.1.148:8072,0.2348
江西卫视,http://114.254.219.197:8000/rtp/239.3.1.123:8164,0.2347
河南卫视,http://111.193.234.141:8888/rtp/239.3.1.27:8128,0.2337
北京卫视,http://wg.mxmy.net:8888/rtp/239.3.1.241:8000,0.233
山西卫视,http://114.249.217.126:8888/rtp/239.3.1.42:8172,0.2314
四川卫视,http://wg.mxmy.net:8888/rtp/239.3.1.29:8288,0.2313
重庆卫视,http://222.129.32.10:8888/rtp/239.3.1.122:8160,0.2311
青海卫视,http://111.197.224.161:4022/rtp/239.3.1.44:8184,0.2305
西藏卫视,http://123.118.59.198:8888/rtp/239.3.1.47:8164,0.2302
陕西卫视,http://222.129.32.10:8888/rtp/239.3.1.41:8140,0.2302
北京卫视,http://123.118.59.198:8888/rtp/239.3.1.241:8000,0.2278
辽宁卫视,http://125.34.18.98:8888/rtp/239.3.1.210:8056,0.2269
兵团卫视,http://114.249.217.126:8888/rtp/239.3.1.144:4120,0.2265
东方卫视,http://114.249.27.188:6000/rtp/239.3.1.136:8032,0.2249
北京卫视,http://114.253.218.94:5400/rtp/239.3.1.241:8000,0.2241
海南卫视,http://222.129.36.235:9001/rtp/239.3.1.45:8304,0.2236
贵州卫视,http://125.34.18.98:8888/rtp/239.3.1.149:8076,0.2228
河南卫视,http://114.253.218.94:5400/rtp/239.3.1.27:8128,0.2224
河南卫视,http://114.254.219.197:8000/rtp/239.3.1.27:8128,0.221
厦门卫视,http://123.118.59.198:8888/rtp/239.3.1.143:4120,0.2208
云南卫视,http://111.196.185.170:5555/rtp/239.3.1.26:8108,0.2205
山西卫视,http://123.113.237.79:8888/rtp/239.3.1.42:8172,0.2202
广西卫视,http://114.249.27.188:9000/rtp/239.3.1.39:8300,0.2192
河北卫视,http://123.113.237.79:8888/rtp/239.3.1.148:8072,0.2191
安徽卫视,http://111.196.185.170:5555/rtp/239.3.1.211:8064,0.2189
四川卫视,http://114.249.217.126:8888/rtp/239.3.1.29:8288,0.2186
宁夏卫视,http://123.113.237.79:8888/rtp/239.3.1.46:8124,0.2186
广西卫视,http://123.118.59.198:8888/rtp/239.3.1.39:8300,0.2185
天津卫视,http://114.253.218.94:5400/rtp/239.3.1.141:1234,0.2174
东方卫视,http://123.113.237.79:8888/rtp/239.3.1.136:8032,0.2172
贵州卫视,http://114.253.218.94:5400/rtp/239.3.1.149:8076,0.2172
内蒙古卫视,http://114.249.217.126:8888/rtp/239.3.1.43:8176,0.2167
吉林卫视,http://111.197.224.161:4022/rtp/239.3.1.240:8172,0.2166
湖南卫视,http://111.196.185.170:5555/rtp/239.3.1.132:8012,0.2163
深圳卫视,http://125.34.18.98:8888/rtp/239.3.1.134:8020,0.2162
湖北卫视,http://114.253.218.94:5400/rtp/239.3.1.138:8044,0.2161
吉林卫视,http://111.193.234.141:8888/rtp/239.3.1.240:8172,0.2148
青海卫视,http://123.118.59.198:8888/rtp/239.3.1.44:8184,0.2144
海南卫视,http://114.249.217.126:8888/rtp/239.3.1.45:8304,0.2134
甘肃卫视,http://123.118.59.198:8888/rtp/239.3.1.49:8188,0.2131
河北卫视,http://114.254.219.197:8000/rtp/239.3.1.148:8072,0.2124
湖南卫视,http://114.254.86.80:2222/rtp/239.3.1.132:8012,0.2124
辽宁卫视,http://123.118.59.198:8888/rtp/239.3.1.210:8056,0.2123
辽宁卫视,http://111.197.224.161:4022/rtp/239.3.1.210:8056,0.2117
内蒙古卫视,http://111.193.234.141:8888/rtp/239.3.1.43:8176,0.2114
重庆卫视,http://114.253.218.94:5400/rtp/239.3.1.122:8160,0.2112
湖南卫视,http://114.254.219.197:8000/rtp/239.3.1.132:8012,0.2104
江西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.123:8164,0.2103
四川卫视,http://123.113.237.79:8888/rtp/239.3.1.29:8288,0.2099
天津卫视,http://114.253.218.94:5400/rtp/239.3.1.141:1234,0.2089
云南卫视,http://114.254.86.80:2222/rtp/239.3.1.26:8108,0.2085
西藏卫视,http://123.118.59.198:8888/rtp/239.3.1.47:8164,0.2085
青海卫视,http://111.197.224.161:4022/rtp/239.3.1.44:8184,0.2084
深圳卫视,http://123.118.59.198:8888/rtp/239.3.1.134:8020,0.2076
浙江卫视,http://114.249.27.188:6000/rtp/239.3.1.137:8036,0.2075
三沙卫视,http://111.193.234.141:8888/rtp/239.3.1.155:4120,0.2063
江西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.123:8164,0.2062
安徽卫视,http://222.129.36.235:9001/rtp/239.3.1.211:8064,0.2058
湖北卫视,http://114.253.218.94:5400/rtp/239.3.1.138:8044,0.205
三沙卫视,http://114.253.218.94:5400/rtp/239.3.1.155:4120,0.2044
江西卫视,http://114.249.27.188:9000/rtp/239.3.1.123:8164,0.2039
西藏卫视,http://114.249.217.126:8888/rtp/239.3.1.47:8164,0.2027
贵州卫视,http://114.249.27.188:6000/rtp/239.3.1.149:8076,0.2018
东方卫视,http://222.129.36.235:9001/rtp/239.3.1.136:8032,0.2017
厦门卫视,http://123.118.59.198:8888/rtp/239.3.1.143:4120,0.2011

影视剧场,#genre#
爱上4K,http://111.192.187.92:8012/rtp/239.3.1.236:2000,2.9639
爱上4K,http://111.192.187.92:8012/rtp/239.3.1.236:2000,2.9622
爱上4K,http://124.65.5.85:20000/rtp/239.3.1.236:2000,2.9376
爱上4K,http://123.122.163.122:19999/rtp/239.3.1.236:2000,2.8775
爱上4K,http://1.202.9.192:8888/udp/225.1.8.80:2000,2.3915
爱上4K,http://114.254.189.79:9999/rtp/239.3.1.236:2000,2.3392
爱上4K,http://124.65.5.85:20000/rtp/239.3.1.236:2000,2.1549
爱上4K,http://www.ogrehq.com:4022/udp/228.1.1.38:2000,2.1142
爱上4K,http://www.ogrehq.com:4022/udp/228.1.1.38:2000,2.1074
爱上4K,http://120.244.86.221:9999/udp/228.1.1.38:2000,2.0885
爱上4K,http://sweetown.fun:4000/rtp/239.3.1.236:2000,1.9695
爱上4K,http://222.129.32.10:8888/rtp/239.3.1.236:2000,1.6628
爱上4K,http://114.254.189.79:9999/rtp/239.3.1.236:2000,1.6073
爱上4K,http://114.249.217.126:8888/rtp/239.3.1.236:2000,1.5144
爱上4K,http://114.249.217.126:8888/rtp/239.3.1.236:2000,1.4946
爱上4K,http://114.252.237.19:8000/rtp/239.3.1.236:2000,1.3206
爱上4K,http://114.243.107.120:4000/rtp/239.3.1.236:2000,1.3154
爱上4K,http://222.129.32.10:8888/rtp/239.3.1.236:2000,1.2587
爱上4K,http://114.252.237.19:8000/rtp/239.3.1.236:2000,0.9624
爱上4K,http://125.34.18.98:8888/rtp/239.3.1.236:2000,0.7732
爱上4K,http://wg.mxmy.net:8888/rtp/239.3.1.236:2000,0.7154
爱上4K,http://114.253.218.94:5400/rtp/239.3.1.236:2000,0.6899
爱上4K,http://1.202.9.192:8888/udp/225.1.8.80:2000,0.659
爱上4K,http://111.193.234.141:8888/rtp/239.3.1.236:2000,0.647
爱上4K,http://222.129.36.235:9001/rtp/239.3.1.236:2000,0.6292
爱上4K,http://114.246.183.121:4022/rtp/239.3.1.236:2000,0.5777
爱上4K,http://111.193.234.141:8888/rtp/239.3.1.236:2000,0.541
爱上4K,http://123.118.59.198:8888/rtp/239.3.1.236:2000,0.5209
爱上4K,http://114.254.86.80:2222/rtp/239.3.1.236:2000,0.5026
爱上4K,http://114.254.88.16:2222/rtp/239.3.1.236:2000,0.4777
爱上4K,http://222.129.36.235:9001/rtp/239.3.1.236:2000,0.4178
爱上4K,http://120.244.86.221:9999/udp/228.1.1.38:2000,0.4041
爱上4K,http://114.254.86.80:2222/rtp/239.3.1.236:2000,0.363
爱上4K,http://114.253.218.94:5400/rtp/239.3.1.236:2000,0.3428
爱上4K,http://61.48.28.175:8180/rtp/239.3.1.236:2000,0.3329
爱上4K,http://114.254.88.16:2222/rtp/239.3.1.236:2000,0.3224
爱上4K,http://123.113.237.79:8888/rtp/239.3.1.236:2000,0.3128
爱上4K,http://111.197.224.161:4022/rtp/239.3.1.236:2000,0.3113
爱上4K,http://wg.mxmy.net:8888/rtp/239.3.1.236:2000,0.2435
爱上4K,http://114.249.27.188:6000/rtp/239.3.1.236:2000,0.2429
爱上4K,http://114.249.27.188:9000/rtp/239.3.1.236:2000,0.2415
爱上4K,http://125.34.18.98:8888/rtp/239.3.1.236:2000,0.2372
爱上4K,http://114.254.219.197:8000/rtp/239.3.1.236:2000,0.204
淘电影,http://123.122.163.122:19999/rtp/239.3.1.250:8001,0.9522
淘电影,http://123.122.162.250:19999/rtp/239.3.1.250:8001,0.952
淘电影,http://123.122.162.250:19999/rtp/239.3.1.250:8001,0.9511
淘电影,http://123.122.163.122:19999/rtp/239.3.1.250:8001,0.9511
BRTV影视,http://111.192.187.92:8012/rtp/239.3.1.158:8000,0.951
BRTV影视,http://111.192.187.92:8012/rtp/239.3.1.158:8000,0.9493
淘电影,http://114.254.189.79:9999/rtp/239.3.1.250:8001,0.9485
BRTV影视,http://123.122.163.122:19999/rtp/239.3.1.158:8000,0.9484
淘电影,http://111.192.187.92:8012/rtp/239.3.1.250:8001,0.9482
淘电影,http://111.192.187.92:8012/rtp/239.3.1.250:8001,0.9477
BRTV影视,http://123.122.163.122:19999/rtp/239.3.1.158:8000,0.9476
BRTV影视,http://114.243.107.120:4000/rtp/239.3.1.158:8000,0.9468
BRTV影视,http://114.254.189.79:9999/rtp/239.3.1.158:8000,0.9468
淘电影,http://221.219.101.215:8012/rtp/239.3.1.250:8001,0.9466
BRTV影视,http://120.244.86.221:9999/udp/228.1.1.190:8000,0.9457
淘电影,http://114.254.189.79:9999/rtp/239.3.1.250:8001,0.945
BRTV影视,http://www.ogrehq.com:4022/udp/228.1.1.190:8000,0.9403
每日影院,http://1.202.9.192:8888/udp/225.1.8.97:8002,0.9397
淘电影,http://www.ogrehq.com:4022/udp/228.1.1.124:8001,0.9382
淘电影,http://www.ogrehq.com:4022/udp/228.1.1.124:8001,0.9369
BRTV影视,http://114.246.183.121:4022/rtp/239.3.1.158:8000,0.9334
北京淘电影,http://1.202.9.192:8888/udp/225.1.8.38:8002,0.9312
BRTV影视,http://114.254.189.79:9999/rtp/239.3.1.158:8000,0.9151
BRTV影视,http://www.ogrehq.com:4022/udp/228.1.1.190:8000,0.9127
淘电影,http://222.129.32.50:58888/rtp/239.3.1.250:8001,0.9066
淘电影,http://222.129.36.235:9001/rtp/239.3.1.250:8001,0.9058
每日影院,http://1.202.9.192:8888/udp/225.1.8.97:8002,0.9054
淘电影,http://114.252.237.19:8000/rtp/239.3.1.250:8001,0.904
淘电影,http://222.129.32.50:58888/rtp/239.3.1.250:8001,0.9019
BRTV影视,http://123.121.216.27:8180/rtp/239.3.1.158:8000,0.8842
淘电影,http://123.121.216.27:8180/rtp/239.3.1.250:8001,0.884
淘电影,http://221.219.101.215:8012/rtp/239.3.1.250:8001,0.8701
BRTV影视,http://111.197.224.161:4022/rtp/239.3.1.158:8000,0.8649
BRTV影视,http://222.129.32.10:8888/rtp/239.3.1.158:8000,0.777
淘电影,http://114.246.183.121:4022/rtp/239.3.1.250:8001,0.739
BRTV影视,http://111.197.224.161:4022/rtp/239.3.1.158:8000,0.7327
BRTV影视,http://222.129.36.235:9001/rtp/239.3.1.158:8000,0.7262
淘电影,http://114.249.217.126:8888/rtp/239.3.1.250:8001,0.7027
淘电影,http://114.249.217.126:8888/rtp/239.3.1.250:8001,0.6947
BRTV影视,http://114.249.217.126:8888/rtp/239.3.1.158:8000,0.6904
BRTV影视,http://114.249.217.126:8888/rtp/239.3.1.158:8000,0.6676
BRTV影视,http://sweetown.fun:4000/rtp/239.3.1.158:8000,0.6549
BRTV影视,http://125.34.18.98:8888/rtp/239.3.1.158:8000,0.6149
BRTV影视,http://222.129.32.50:58888/rtp/239.3.1.158:8000,0.569
淘电影,http://125.34.18.98:8888/rtp/239.3.1.250:8001,0.56
BRTV影视,http://111.196.185.170:5555/rtp/239.3.1.158:8000,0.554
淘电影,http://114.254.219.197:8000/rtp/239.3.1.250:8001,0.5519
BRTV影视,http://114.254.88.16:2222/rtp/239.3.1.158:8000,0.516
BRTV影视,http://114.254.219.197:8000/rtp/239.3.1.158:8000,0.4997
BRTV影视,http://111.193.234.141:8888/rtp/239.3.1.158:8000,0.4981
淘电影,http://123.118.59.198:8888/rtp/239.3.1.250:8001,0.4934
北京影视,http://1.202.9.192:8888/udp/225.1.8.82:8000,0.474
BRTV影视,http://123.118.59.198:8888/rtp/239.3.1.158:8000,0.4734
BRTV影视,http://114.243.107.120:4000/rtp/239.3.1.158:8000,0.4671
淘电影,http://114.254.86.80:2222/rtp/239.3.1.250:8001,0.4498
淘电影,http://111.197.224.161:4022/rtp/239.3.1.250:8001,0.4439
淘电影,http://sweetown.fun:4000/rtp/239.3.1.250:8001,0.4437
BRTV影视,http://125.34.18.98:8888/rtp/239.3.1.158:8000,0.4402
淘电影,http://sweetown.fun:4000/rtp/239.3.1.250:8001,0.4236
BRTV影视,http://sweetown.fun:4000/rtp/239.3.1.158:8000,0.4213
淘电影,http://222.129.32.10:8888/rtp/239.3.1.250:8001,0.4186
淘电影,http://114.253.218.94:5400/rtp/239.3.1.250:8001,0.4171
淘电影,http://222.129.36.235:9001/rtp/239.3.1.250:8001,0.4148
淘电影,http://222.129.32.10:8888/rtp/239.3.1.250:8001,0.4137
淘电影,http://wg.mxmy.net:8888/rtp/239.3.1.250:8001,0.3929
